date,gpu,family,model,weights,kv_cache,thinking,task,setting,metric,score,stderr,engine_version,harness,source_tag,notes
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,RedHatAI/Qwen3-8B-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,off,winogrande,"5-shot, n=500",acc,0.698,0.0206,vLLM 0.28.0,lm-eval 0.4.13,q-8b-nvfp4,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B-FP8,fp8 (publisher),auto,off,arc_challenge,"25-shot, n=500",acc_norm,0.656,0.0213,vLLM 0.28.0,lm-eval 0.4.13,q-8b-fp8-kvauto,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B-FP8,fp8 (publisher),auto,off,gsm8k,"5-shot greedy chat template, n=500",exact_match,0.776,0.0187,vLLM 0.28.0,lm-eval 0.4.13,q-8b-fp8-kvauto,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B-FP8,fp8 (publisher),auto,off,gsm8k_flexible,"5-shot greedy chat template, n=500, flexible answer extraction",exact_match,0.862,0.0154,vLLM 0.28.0,lm-eval 0.4.13,q-8b-fp8-kvauto,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B-FP8,fp8 (publisher),auto,off,hellaswag,"10-shot, n=500",acc_norm,0.67,0.021,vLLM 0.28.0,lm-eval 0.4.13,q-8b-fp8-kvauto,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B-FP8,fp8 (publisher),auto,off,humaneval,"0-shot completion, 4 stop strings, n=164",pass@1,0.6402,0.0376,vLLM 0.28.0,lm-eval 0.4.13,q-8b-fp8-kvauto,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B-FP8,fp8 (publisher),auto,off,ifeval,"0-shot greedy chat template, n=541",prompt_level_strict_acc,0.8152,0.0167,vLLM 0.28.0,lm-eval 0.4.13,q-8b-fp8-kvauto,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B-FP8,fp8 (publisher),auto,off,mmlu,"5-shot, 50 per subject",acc,0.7607,0.0077,vLLM 0.28.0,lm-eval 0.4.13,q-8b-fp8-kvauto,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B-FP8,fp8 (publisher),auto,off,truthfulqa_mc2,"0-shot, n=500",acc,0.5385,0.0201,vLLM 0.28.0,lm-eval 0.4.13,q-8b-fp8-kvauto,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B-FP8,fp8 (publisher),auto,off,wikitext,"60 documents, word perplexity",word_perplexity,12.3786,0.0,vLLM 0.28.0,lm-eval 0.4.13,q-8b-fp8-kvauto,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B-FP8,fp8 (publisher),auto,off,winogrande,"5-shot, n=500",acc,0.702,0.0205,vLLM 0.28.0,lm-eval 0.4.13,q-8b-fp8-kvauto,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B,bf16,fp8,off,arc_challenge,"25-shot, n=500",acc_norm,0.66,0.0212,vLLM 0.28.0,lm-eval 0.4.13,q-8b-bf16-kvfp8,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B,bf16,fp8,off,gsm8k,"5-shot greedy chat template, n=500",exact_match,0.818,0.0173,vLLM 0.28.0,lm-eval 0.4.13,q-8b-bf16-kvfp8,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B,bf16,fp8,off,gsm8k_flexible,"5-shot greedy chat template, n=500, flexible answer extraction",exact_match,0.86,0.0155,vLLM 0.28.0,lm-eval 0.4.13,q-8b-bf16-kvfp8,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B,bf16,fp8,off,hellaswag,"10-shot, n=500",acc_norm,0.668,0.0211,vLLM 0.28.0,lm-eval 0.4.13,q-8b-bf16-kvfp8,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B,bf16,fp8,off,humaneval,"0-shot completion, 4 stop strings, n=164",pass@1,0.6585,0.0371,vLLM 0.28.0,lm-eval 0.4.13,q-8b-bf16-kvfp8,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B,bf16,fp8,off,ifeval,"0-shot greedy chat template, n=541",prompt_level_strict_acc,0.8078,0.017,vLLM 0.28.0,lm-eval 0.4.13,q-8b-bf16-kvfp8,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B,bf16,fp8,off,mmlu,"5-shot, 50 per subject",acc,0.7702,0.0076,vLLM 0.28.0,lm-eval 0.4.13,q-8b-bf16-kvfp8,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B,bf16,fp8,off,truthfulqa_mc2,"0-shot, n=500",acc,0.5379,0.0201,vLLM 0.28.0,lm-eval 0.4.13,q-8b-bf16-kvfp8,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B,bf16,fp8,off,wikitext,"60 documents, word perplexity",word_perplexity,12.2676,0.0,vLLM 0.28.0,lm-eval 0.4.13,q-8b-bf16-kvfp8,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-8B,Qwen/Qwen3-8B,bf16,fp8,off,winogrande,"5-shot, n=500",acc,0.712,0.0203,vLLM 0.28.0,lm-eval 0.4.13,q-8b-bf16-kvfp8,KV precision variant
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B,bf16,auto,off,arc_challenge,"25-shot, n=500",acc_norm,0.724,0.02,vLLM 0.28.0,lm-eval 0.4.13,q-32b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B,bf16,auto,off,gsm8k,"5-shot greedy chat template, n=500",exact_match,0.942,0.0105,vLLM 0.28.0,lm-eval 0.4.13,q-32b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B,bf16,auto,off,gsm8k_flexible,"5-shot greedy chat template, n=500, flexible answer extraction",exact_match,0.946,0.0101,vLLM 0.28.0,lm-eval 0.4.13,q-32b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B,bf16,auto,off,hellaswag,"10-shot, n=500",acc_norm,0.742,0.0196,vLLM 0.28.0,lm-eval 0.4.13,q-32b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B,bf16,auto,off,humaneval,"0-shot completion, 4 stop strings, n=164",pass@1,0.378,0.038,vLLM 0.28.0,lm-eval 0.4.13,q-32b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B,bf16,auto,off,ifeval,"0-shot greedy chat template, n=541",prompt_level_strict_acc,0.8447,0.0156,vLLM 0.28.0,lm-eval 0.4.13,q-32b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B,bf16,auto,off,mmlu,"5-shot, 50 per subject",acc,0.8404,0.0067,vLLM 0.28.0,lm-eval 0.4.13,q-32b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B,bf16,auto,off,truthfulqa_mc2,"0-shot, n=500",acc,0.5742,0.0195,vLLM 0.28.0,lm-eval 0.4.13,q-32b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B,bf16,auto,off,wikitext,"60 documents, word perplexity",word_perplexity,9.3716,0.0,vLLM 0.28.0,lm-eval 0.4.13,q-32b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B,bf16,auto,off,winogrande,"5-shot, n=500",acc,0.774,0.0187,vLLM 0.28.0,lm-eval 0.4.13,q-32b-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B-FP8,fp8 (publisher),fp8,off,arc_challenge,"25-shot, n=500",acc_norm,0.724,0.02,vLLM 0.28.0,lm-eval 0.4.13,q-32b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B-FP8,fp8 (publisher),fp8,off,gsm8k,"5-shot greedy chat template, n=500",exact_match,0.936,0.011,vLLM 0.28.0,lm-eval 0.4.13,q-32b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B-FP8,fp8 (publisher),fp8,off,gsm8k_flexible,"5-shot greedy chat template, n=500, flexible answer extraction",exact_match,0.936,0.011,vLLM 0.28.0,lm-eval 0.4.13,q-32b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B-FP8,fp8 (publisher),fp8,off,hellaswag,"10-shot, n=500",acc_norm,0.738,0.0197,vLLM 0.28.0,lm-eval 0.4.13,q-32b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B-FP8,fp8 (publisher),fp8,off,humaneval,"0-shot completion, 4 stop strings, n=164",pass@1,0.3598,0.0376,vLLM 0.28.0,lm-eval 0.4.13,q-32b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B-FP8,fp8 (publisher),fp8,off,ifeval,"0-shot greedy chat template, n=541",prompt_level_strict_acc,0.8244,0.0164,vLLM 0.28.0,lm-eval 0.4.13,q-32b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B-FP8,fp8 (publisher),fp8,off,mmlu,"5-shot, 50 per subject",acc,0.8365,0.0067,vLLM 0.28.0,lm-eval 0.4.13,q-32b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B-FP8,fp8 (publisher),fp8,off,truthfulqa_mc2,"0-shot, n=500",acc,0.5757,0.0197,vLLM 0.28.0,lm-eval 0.4.13,q-32b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B-FP8,fp8 (publisher),fp8,off,wikitext,"60 documents, word perplexity",word_perplexity,9.4435,0.0,vLLM 0.28.0,lm-eval 0.4.13,q-32b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B-FP8,fp8 (publisher),fp8,off,winogrande,"5-shot, n=500",acc,0.776,0.0187,vLLM 0.28.0,lm-eval 0.4.13,q-32b-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B-AWQ,AWQ Int4 (publisher),fp8,off,hellaswag,"10-shot, n=500",acc_norm,0.744,0.0195,vLLM 0.28.0,lm-eval 0.4.13,q-32b-awq,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B-AWQ,AWQ Int4 (publisher),fp8,off,truthfulqa_mc2,"0-shot, n=500",acc,0.5874,0.0194,vLLM 0.28.0,lm-eval 0.4.13,q-32b-awq,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,Qwen/Qwen3-32B-AWQ,AWQ Int4 (publisher),fp8,off,winogrande,"5-shot, n=500",acc,0.782,0.0185,vLLM 0.28.0,lm-eval 0.4.13,q-32b-awq,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,RedHatAI/Qwen3-32B-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,off,arc_challenge,"25-shot, n=500",acc_norm,0.71,0.0203,vLLM 0.28.0,lm-eval 0.4.13,q-32b-nvfp4,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,RedHatAI/Qwen3-32B-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,off,gsm8k,"5-shot greedy chat template, n=500",exact_match,0.942,0.0105,vLLM 0.28.0,lm-eval 0.4.13,q-32b-nvfp4,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,RedHatAI/Qwen3-32B-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,off,gsm8k_flexible,"5-shot greedy chat template, n=500, flexible answer extraction",exact_match,0.948,0.0099,vLLM 0.28.0,lm-eval 0.4.13,q-32b-nvfp4,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,RedHatAI/Qwen3-32B-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,off,hellaswag,"10-shot, n=500",acc_norm,0.744,0.0195,vLLM 0.28.0,lm-eval 0.4.13,q-32b-nvfp4,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,RedHatAI/Qwen3-32B-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,off,humaneval,"0-shot completion, 4 stop strings, n=164",pass@1,0.4024,0.0384,vLLM 0.28.0,lm-eval 0.4.13,q-32b-nvfp4,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,RedHatAI/Qwen3-32B-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,off,ifeval,"0-shot greedy chat template, n=541",prompt_level_strict_acc,0.8244,0.0164,vLLM 0.28.0,lm-eval 0.4.13,q-32b-nvfp4,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,RedHatAI/Qwen3-32B-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,off,mmlu,"5-shot, 50 per subject",acc,0.8302,0.0068,vLLM 0.28.0,lm-eval 0.4.13,q-32b-nvfp4,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,RedHatAI/Qwen3-32B-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,off,truthfulqa_mc2,"0-shot, n=500",acc,0.5643,0.0196,vLLM 0.28.0,lm-eval 0.4.13,q-32b-nvfp4,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,RedHatAI/Qwen3-32B-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,off,wikitext,"60 documents, word perplexity",word_perplexity,9.871,0.0,vLLM 0.28.0,lm-eval 0.4.13,q-32b-nvfp4,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Qwen3-32B,RedHatAI/Qwen3-32B-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,off,winogrande,"5-shot, n=500",acc,0.78,0.0185,vLLM 0.28.0,lm-eval 0.4.13,q-32b-nvfp4,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Mistral-Small-3.2-24B,unsloth/Mistral-Small-3.2-24B-Instruct-2506,bf16,auto,n/a,gsm8k,"5-shot greedy chat template, n=500",exact_match,0.386,0.0218,vLLM 0.28.0,lm-eval 0.4.13,q-mistral-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Mistral-Small-3.2-24B,unsloth/Mistral-Small-3.2-24B-Instruct-2506,bf16,auto,n/a,gsm8k_flexible,"5-shot greedy chat template, n=500, flexible answer extraction",exact_match,0.916,0.0124,vLLM 0.28.0,lm-eval 0.4.13,q-mistral-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Mistral-Small-3.2-24B,unsloth/Mistral-Small-3.2-24B-Instruct-2506,bf16,auto,n/a,ifeval,"0-shot greedy chat template, n=541",prompt_level_strict_acc,0.7394,0.0189,vLLM 0.28.0,lm-eval 0.4.13,q-mistral-bf16,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Mistral-Small-3.2-24B,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,fp8 (Red Hat),fp8,n/a,arc_challenge,"25-shot, n=500",acc_norm,0.722,0.0201,vLLM 0.28.0,lm-eval 0.4.13,q-mistral-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Mistral-Small-3.2-24B,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,fp8 (Red Hat),fp8,n/a,gsm8k,"5-shot greedy chat template, n=500",exact_match,0.37,0.0216,vLLM 0.28.0,lm-eval 0.4.13,q-mistral-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Mistral-Small-3.2-24B,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,fp8 (Red Hat),fp8,n/a,gsm8k_flexible,"5-shot greedy chat template, n=500, flexible answer extraction",exact_match,0.934,0.0111,vLLM 0.28.0,lm-eval 0.4.13,q-mistral-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Mistral-Small-3.2-24B,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,fp8 (Red Hat),fp8,n/a,hellaswag,"10-shot, n=500",acc_norm,0.766,0.019,vLLM 0.28.0,lm-eval 0.4.13,q-mistral-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Mistral-Small-3.2-24B,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,fp8 (Red Hat),fp8,n/a,ifeval,"0-shot greedy chat template, n=541",prompt_level_strict_acc,0.7505,0.0186,vLLM 0.28.0,lm-eval 0.4.13,q-mistral-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Mistral-Small-3.2-24B,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,fp8 (Red Hat),fp8,n/a,mmlu,"5-shot, 50 per subject",acc,0.8175,0.0069,vLLM 0.28.0,lm-eval 0.4.13,q-mistral-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Mistral-Small-3.2-24B,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,fp8 (Red Hat),fp8,n/a,truthfulqa_mc2,"0-shot, n=500",acc,0.6147,0.0185,vLLM 0.28.0,lm-eval 0.4.13,q-mistral-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Mistral-Small-3.2-24B,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,fp8 (Red Hat),fp8,n/a,winogrande,"5-shot, n=500",acc,0.79,0.0182,vLLM 0.28.0,lm-eval 0.4.13,q-mistral-fp8,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Mistral-Small-3.2-24B,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,n/a,arc_challenge,"25-shot, n=500",acc_norm,0.714,0.0202,vLLM 0.28.0,lm-eval 0.4.13,q-mistral-nvfp4,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Mistral-Small-3.2-24B,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,n/a,hellaswag,"10-shot, n=500",acc_norm,0.758,0.0192,vLLM 0.28.0,lm-eval 0.4.13,q-mistral-nvfp4,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Mistral-Small-3.2-24B,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,n/a,truthfulqa_mc2,"0-shot, n=500",acc,0.5934,0.0187,vLLM 0.28.0,lm-eval 0.4.13,q-mistral-nvfp4,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Mistral-Small-3.2-24B,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,n/a,wikitext,"60 documents, word perplexity",word_perplexity,7.1561,0.0,vLLM 0.28.0,lm-eval 0.4.13,q-mistral-nvfp4,
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,Mistral-Small-3.2-24B,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-NVFP4,"NVFP4 (Red Hat, calibrated)",fp8,n/a,winogrande,"5-shot, n=500",acc,0.77,0.0188,vLLM 0.28.0,lm-eval 0.4.13,q-mistral-nvfp4,
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,google/gemma-4-26B-A4B-it,bf16,auto,off,arc_challenge,"25-shot, n=500",acc_norm,0.708,0.0204,vLLM 0.28.0,lm-eval 0.4.13,q-26b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,google/gemma-4-26B-A4B-it,bf16,auto,off,gsm8k,"5-shot greedy chat template, n=500",exact_match,0.938,0.0108,vLLM 0.28.0,lm-eval 0.4.13,q-26b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,google/gemma-4-26B-A4B-it,bf16,auto,off,gsm8k_flexible,"5-shot greedy chat template, n=500, flexible answer extraction",exact_match,0.938,0.0108,vLLM 0.28.0,lm-eval 0.4.13,q-26b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,google/gemma-4-26B-A4B-it,bf16,auto,off,hellaswag,"10-shot, n=500",acc_norm,0.624,0.0217,vLLM 0.28.0,lm-eval 0.4.13,q-26b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,google/gemma-4-26B-A4B-it,bf16,auto,off,ifeval,"0-shot greedy chat template, n=541",prompt_level_strict_acc,0.8706,0.0144,vLLM 0.28.0,lm-eval 0.4.13,q-26b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,google/gemma-4-26B-A4B-it,bf16,auto,off,mmlu,"5-shot, 50 per subject",acc,0.8418,0.0066,vLLM 0.28.0,lm-eval 0.4.13,q-26b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,google/gemma-4-26B-A4B-it,bf16,auto,off,truthfulqa_mc2,"0-shot, n=500",acc,0.6292,0.0206,vLLM 0.28.0,lm-eval 0.4.13,q-26b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,google/gemma-4-26B-A4B-it,bf16,auto,off,winogrande,"5-shot, n=500",acc,0.702,0.0205,vLLM 0.28.0,lm-eval 0.4.13,q-26b-bf16,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,RedHatAI/gemma-4-26B-A4B-it-FP8-dynamic,"fp8 (Red Hat, dynamic)",fp8,off,arc_challenge,"25-shot, n=500",acc_norm,0.696,0.0206,vLLM 0.28.0,lm-eval 0.4.13,q-26b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,RedHatAI/gemma-4-26B-A4B-it-FP8-dynamic,"fp8 (Red Hat, dynamic)",fp8,off,gsm8k,"5-shot greedy chat template, n=500",exact_match,0.938,0.0108,vLLM 0.28.0,lm-eval 0.4.13,q-26b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,RedHatAI/gemma-4-26B-A4B-it-FP8-dynamic,"fp8 (Red Hat, dynamic)",fp8,off,gsm8k_flexible,"5-shot greedy chat template, n=500, flexible answer extraction",exact_match,0.942,0.0105,vLLM 0.28.0,lm-eval 0.4.13,q-26b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,RedHatAI/gemma-4-26B-A4B-it-FP8-dynamic,"fp8 (Red Hat, dynamic)",fp8,off,hellaswag,"10-shot, n=500",acc_norm,0.618,0.0218,vLLM 0.28.0,lm-eval 0.4.13,q-26b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,RedHatAI/gemma-4-26B-A4B-it-FP8-dynamic,"fp8 (Red Hat, dynamic)",fp8,off,ifeval,"0-shot greedy chat template, n=541",prompt_level_strict_acc,0.8891,0.0135,vLLM 0.28.0,lm-eval 0.4.13,q-26b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,RedHatAI/gemma-4-26B-A4B-it-FP8-dynamic,"fp8 (Red Hat, dynamic)",fp8,off,mmlu,"5-shot, 50 per subject",acc,0.8425,0.0066,vLLM 0.28.0,lm-eval 0.4.13,q-26b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,RedHatAI/gemma-4-26B-A4B-it-FP8-dynamic,"fp8 (Red Hat, dynamic)",fp8,off,truthfulqa_mc2,"0-shot, n=500",acc,0.64,0.0204,vLLM 0.28.0,lm-eval 0.4.13,q-26b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,RedHatAI/gemma-4-26B-A4B-it-FP8-dynamic,"fp8 (Red Hat, dynamic)",fp8,off,winogrande,"5-shot, n=500",acc,0.708,0.0204,vLLM 0.28.0,lm-eval 0.4.13,q-26b-fp8,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
2026-09-16,RTX PRO 6000 Blackwell SE 96 GB,gemma-4-26B-A4B,nvidia/Gemma-4-26B-A4B-NVFP4,"NVFP4 (NVIDIA, calibrated)",fp8,off,arc_challenge,"25-shot, n=500",acc_norm,0.688,0.0207,vLLM 0.28.0,lm-eval 0.4.13,q-26b-nvfp4,chat-templated loglik (the IT checkpoints are out of distribution on raw text); wikitext skipped; eval 0.75/3072
